user_id,product_id,satisfaction_score,would_recommend,had_reaction,usage_days,age,skin_type,skin_condition,climate,sensitivity_level,oil_production,hydration_level,pore_size,wrinkle_score,name,type,brand,price,rating,ingredients,suitable_for_oily,suitable_for_dry,suitable_for_sensitive,suitable_for_combination,suitable_for_normal,has_fragrance,has_alcohol,is_hypoallergenic,spf_level
1987,335,6.8,0,0,22,19,Combination,Acne,Dry,5,10,4,1,3,Cleanser 335,Cleanser,Brand B,90.17,3.6,"Glycolic Acid,Salicylic Acid,Centella Asiatica,Vitamin E,Glycolic Acid",1,0,0,1,1,0,1,1,0
1837,34,4.1,0,0,84,55,Sensitive,Rosacea,Dry,3,4,5,2,3,Toner 34,Toner,Brand E,50.28,5.0,"Squalane,Retinol,Vitamin E,Hyaluronic Acid,Ceramides,Niacinamide",0,0,0,0,0,1,0,1,0
1144,170,3.9,0,0,81,61,Sensitive,Aging,Dry,1,1,9,10,8,Sunscreen 170,Sunscreen,Brand A,85.8,4.2,"Salicylic Acid,Aloe Vera,Hyaluronic Acid,Chamomile",0,0,0,0,0,1,0,0,15
1782,340,7.0,0,1,56,55,Oily,None,Humid,2,8,10,6,1,Serum 340,Serum,Brand E,41.78,4.3,"Centella Asiatica,Aloe Vera,Ceramides",1,1,0,0,0,1,0,0,0
1677,111,4.2,0,0,30,35,Combination,Aging,Dry,6,7,5,6,7,Cleanser 111,Cleanser,Brand A,144.8,4.3,"Glycolic Acid,Aloe Vera,Squalane,Centella Asiatica,Salicylic Acid,Vitamin C,Lactic Acid",1,0,1,0,1,1,1,0,0
1912,65,7.4,1,0,11,31,Combination,None,Cold,1,2,1,10,6,Mask 65,Mask,Brand B,114.98,3.4,"Ceramides,Centella Asiatica,Vitamin E,Vitamin C,Zinc Oxide",1,0,0,1,0,1,1,0,0
1185,232,4.7,0,1,42,24,Combination,Acne,Temperate,9,6,3,9,8,Sunscreen 232,Sunscreen,Brand E,97.75,4.2,"Titanium Dioxide,Hyaluronic Acid,Titanium Dioxide,Centella Asiatica,Aloe Vera,Ceramides,Vitamin C",0,1,1,0,0,0,0,0,0
1101,209,3.8,0,0,31,62,Combination,Aging,Humid,4,6,1,5,1,Moisturizer 209,Moisturizer,Brand D,70.18,4.4,"Zinc Oxide,Aloe Vera,Glycerin,Centella Asiatica,Niacinamide,Glycolic Acid",1,0,0,0,1,0,0,0,0
546,140,4.0,0,1,43,56,Dry,None,Cold,9,3,4,6,2,Mask 140,Mask,Brand B,36.65,3.7,"Zinc Oxide,Glycerin,Titanium Dioxide",0,1,1,1,0,1,1,0,0
875,129,4.5,0,0,54,31,Normal,Acne,Temperate,3,1,2,3,9,Mask 129,Mask,Brand C,37.61,3.4,"Aloe Vera,Retinol,Niacinamide,Glycolic Acid,Vitamin E,Niacinamide",0,0,0,1,0,0,1,0,0
1756,196,3.9,0,0,46,46,Combination,None,Temperate,7,8,1,10,8,Serum 196,Serum,Brand E,90.35,3.3,"Vitamin C,Chamomile,Hyaluronic Acid",0,1,0,0,1,0,0,0,0
134,464,3.4,0,0,17,20,Sensitive,Aging,Temperate,7,6,7,9,9,Serum 464,Serum,Brand A,84.96,4.4,"Retinol,Squalane,Glycerin,Vitamin E",0,0,0,1,1,1,0,0,0
618,99,5.7,0,0,14,36,Dry,Aging,Humid,9,3,3,5,3,Serum 99,Serum,Brand B,79.78,4.0,"Salicylic Acid,Zinc Oxide,Zinc Oxide,Lactic Acid,Vitamin C",1,1,0,0,0,1,0,0,0
599,84,3.4,0,0,54,64,Dry,Acne,Cold,3,2,2,9,7,Mask 84,Mask,Brand C,47.92,3.1,"Glycerin,Lactic Acid,Glycerin,Squalane",0,0,0,1,0,1,0,0,0
231,141,3.2,0,1,66,33,Combination,Eczema,Dry,6,3,1,7,4,Toner 141,Toner,Brand E,107.08,4.6,"Aloe Vera,Glycolic Acid,Hyaluronic Acid",0,1,1,0,1,0,1,1,0
49,451,6.3,0,0,57,19,Normal,Hyperpigmentation,Dry,6,3,5,6,8,Toner 451,Toner,Brand D,22.23,4.4,"Vitamin C,Retinol,Retinol,Salicylic Acid,Vitamin C",0,1,0,1,1,1,0,1,0
175,225,7.1,1,0,19,28,Sensitive,Eczema,Dry,5,5,6,6,10,Serum 225,Serum,Brand D,136.75,4.2,"Salicylic Acid,Glycerin,Titanium Dioxide,Ceramides,Hyaluronic Acid,Glycolic Acid,Hyaluronic Acid",1,0,1,0,1,1,0,1,0
810,381,6.7,0,0,60,27,Normal,Rosacea,Dry,8,8,5,2,2,Mask 381,Mask,Brand E,44.43,3.4,"Retinol,Centella Asiatica,Glycolic Acid",1,1,0,1,1,0,0,1,0
1224,372,4.0,0,1,70,46,Oily,None,Humid,10,8,7,9,9,Mask 372,Mask,Brand D,80.78,3.6,"Squalane,Titanium Dioxide,Salicylic Acid,Vitamin E,Lactic Acid",1,1,1,0,1,1,1,0,0
1715,386,3.8,0,0,86,53,Sensitive,Hyperpigmentation,Cold,4,5,1,10,9,Mask 386,Mask,Brand A,51.12,5.0,"Retinol,Salicylic Acid,Chamomile,Salicylic Acid",1,0,0,0,1,1,0,1,0
1748,259,3.5,0,0,42,46,Dry,Eczema,Temperate,3,3,1,3,4,Sunscreen 259,Sunscreen,Brand B,14.01,4.2,"Ceramides,Lactic Acid,Glycolic Acid,Niacinamide,Ceramides",0,0,1,0,1,1,1,1,30
1600,416,6.7,0,0,59,21,Sensitive,Acne,Temperate,7,6,3,5,2,Toner 416,Toner,Brand E,105.92,3.2,"Vitamin E,Chamomile,Salicylic Acid,Titanium Dioxide,Glycerin,Lactic Acid,Vitamin C",0,0,1,1,1,1,0,0,0
1987,347,7.2,1,1,73,19,Combination,Acne,Dry,5,10,4,1,3,Sunscreen 347,Sunscreen,Brand E,13.13,4.6,"Zinc Oxide,Vitamin E,Salicylic Acid,Lactic Acid,Niacinamide,Niacinamide",0,1,1,1,0,1,1,1,15
721,366,6.7,0,0,89,50,Normal,None,Cold,4,2,4,10,8,Mask 366,Mask,Brand E,26.01,4.2,"Glycolic Acid,Glycerin,Vitamin C",1,0,1,1,1,0,0,1,0
1004,133,2.5,0,0,55,37,Oily,None,Cold,9,10,6,10,4,Serum 133,Serum,Brand B,113.62,3.5,"Centella Asiatica,Salicylic Acid,Centella Asiatica,Vitamin C,Centella Asiatica,Salicylic Acid,Glycolic Acid",0,0,1,0,0,1,0,0,0
1088,112,3.7,0,0,30,50,Normal,Aging,Temperate,8,2,2,1,10,Moisturizer 112,Moisturizer,Brand D,117.26,4.5,"Vitamin E,Aloe Vera,Aloe Vera,Salicylic Acid",0,1,0,1,1,1,1,1,0
424,363,4.4,0,1,56,33,Normal,None,Humid,8,7,4,10,3,Moisturizer 363,Moisturizer,Brand A,107.9,3.3,"Titanium Dioxide,Retinol,Lactic Acid,Ceramides,Aloe Vera,Chamomile",0,1,0,0,1,1,1,1,0
1741,486,4.2,0,1,22,49,Oily,Acne,Temperate,10,7,6,5,9,Sunscreen 486,Sunscreen,Brand C,95.36,4.8,"Retinol,Retinol,Vitamin C,Hyaluronic Acid",1,1,0,1,1,1,1,1,50
1790,343,4.1,0,0,33,32,Oily,None,Temperate,1,10,6,1,2,Moisturizer 343,Moisturizer,Brand E,113.64,4.6,"Hyaluronic Acid,Salicylic Acid,Zinc Oxide,Chamomile",0,0,0,1,0,0,1,0,0
1983,111,4.5,0,1,21,59,Combination,Acne,Temperate,7,3,7,4,5,Cleanser 111,Cleanser,Brand A,144.8,4.3,"Glycolic Acid,Aloe Vera,Squalane,Centella Asiatica,Salicylic Acid,Vitamin C,Lactic Acid",1,0,1,0,1,1,1,0,0
443,48,4.5,0,0,82,42,Dry,Acne,Humid,5,3,1,5,2,Sunscreen 48,Sunscreen,Brand C,111.41,4.4,"Niacinamide,Lactic Acid,Vitamin E,Chamomile,Glycerin,Squalane,Glycerin",1,0,0,1,1,1,1,0,50
247,316,2.8,0,0,81,58,Oily,Aging,Humid,8,10,10,5,4,Moisturizer 316,Moisturizer,Brand D,67.43,4.7,"Vitamin E,Vitamin E,Glycolic Acid",0,1,0,0,1,0,1,0,0
1206,443,6.7,0,0,45,34,Combination,Eczema,Temperate,3,6,6,10,2,Serum 443,Serum,Brand D,131.72,3.2,"Niacinamide,Glycolic Acid,Hyaluronic Acid,Niacinamide,Lactic Acid,Chamomile",1,0,1,1,0,0,0,0,0
632,399,7.0,1,0,28,61,Combination,Eczema,Temperate,6,3,6,2,5,Toner 399,Toner,Brand C,110.93,4.6,"Glycerin,Aloe Vera,Niacinamide,Zinc Oxide,Chamomile,Salicylic Acid,Niacinamide",1,0,0,1,1,0,0,0,0
1355,292,6.3,0,0,61,55,Oily,Aging,Dry,9,9,7,6,6,Toner 292,Toner,Brand B,68.09,3.5,"Niacinamide,Vitamin C,Centella Asiatica,Chamomile",1,0,1,0,1,0,0,1,0
1962,160,3.8,0,0,51,19,Combination,Aging,Cold,3,8,7,9,4,Moisturizer 160,Moisturizer,Brand A,121.28,3.5,"Chamomile,Lactic Acid,Ceramides,Hyaluronic Acid,Glycolic Acid,Titanium Dioxide,Niacinamide",0,0,0,0,1,1,1,1,0
343,416,4.5,0,0,69,41,Dry,None,Humid,7,3,3,5,5,Toner 416,Toner,Brand E,105.92,3.2,"Vitamin E,Chamomile,Salicylic Acid,Titanium Dioxide,Glycerin,Lactic Acid,Vitamin C",0,0,1,1,1,1,0,0,0
1463,43,6.2,0,0,35,34,Oily,Aging,Temperate,7,10,6,3,8,Sunscreen 43,Sunscreen,Brand C,135.36,3.1,"Vitamin E,Glycerin,Glycolic Acid,Titanium Dioxide,Zinc Oxide,Centella Asiatica",1,0,0,0,1,0,0,0,30
1576,360,2.4,0,0,16,43,Oily,Hyperpigmentation,Humid,9,8,10,5,3,Moisturizer 360,Moisturizer,Brand B,71.32,3.3,"Lactic Acid,Squalane,Retinol,Aloe Vera,Vitamin C",0,0,0,0,0,1,0,0,0
1485,173,3.1,0,0,69,31,Combination,Aging,Temperate,9,8,10,9,3,Serum 173,Serum,Brand D,146.07,4.4,"Salicylic Acid,Niacinamide,Niacinamide,Salicylic Acid,Aloe Vera,Glycerin",0,1,0,0,1,0,0,0,0
261,281,5.0,0,0,28,52,Oily,None,Temperate,10,9,10,1,9,Toner 281,Toner,Brand A,32.23,3.4,"Niacinamide,Chamomile,Titanium Dioxide,Glycerin",1,0,1,1,1,0,1,1,0
93,447,4.1,0,1,69,62,Combination,Acne,Humid,9,7,3,7,7,Cleanser 447,Cleanser,Brand D,133.21,4.0,"Hyaluronic Acid,Glycolic Acid,Vitamin C,Niacinamide",1,1,0,0,1,0,0,0,0
236,32,7.0,1,0,80,46,Oily,Eczema,Cold,4,8,9,7,7,Serum 32,Serum,Brand B,42.59,3.5,"Glycerin,Squalane,Squalane,Titanium Dioxide,Salicylic Acid,Lactic Acid,Chamomile",1,1,1,0,1,0,0,1,0
1960,145,4.7,0,1,88,51,Sensitive,Aging,Cold,8,10,1,4,8,Toner 145,Toner,Brand A,42.92,4.5,"Centella Asiatica,Zinc Oxide,Titanium Dioxide",1,1,0,1,1,0,0,1,0
1777,56,7.4,1,0,75,23,Sensitive,Acne,Cold,5,6,2,3,10,Sunscreen 56,Sunscreen,Brand E,130.4,3.7,"Chamomile,Centella Asiatica,Vitamin E,Vitamin C",0,0,1,1,1,0,0,1,15
1726,192,2.9,0,0,20,35,Combination,None,Dry,8,8,10,4,2,Cleanser 192,Cleanser,Brand D,97.62,4.4,"Glycerin,Centella Asiatica,Centella Asiatica,Aloe Vera,Zinc Oxide,Centella Asiatica,Squalane",0,0,1,1,1,1,1,0,0
1061,27,7.8,1,0,76,34,Combination,None,Humid,9,2,2,3,1,Sunscreen 27,Sunscreen,Brand C,58.63,4.0,"Zinc Oxide,Hyaluronic Acid,Ceramides,Zinc Oxide",0,0,0,1,1,0,0,0,50
154,438,4.6,0,0,65,56,Normal,Rosacea,Cold,3,10,7,6,4,Moisturizer 438,Moisturizer,Brand C,31.08,3.2,"Chamomile,Squalane,Salicylic Acid,Titanium Dioxide,Retinol",1,0,1,1,0,1,0,1,0
1779,329,3.5,0,0,16,22,Combination,Rosacea,Temperate,10,2,4,1,4,Serum 329,Serum,Brand B,26.47,4.2,"Niacinamide,Glycolic Acid,Ceramides,Squalane,Chamomile",1,0,1,0,0,0,0,1,0
644,62,5.3,0,0,78,45,Sensitive,Acne,Temperate,9,2,9,5,2,Serum 62,Serum,Brand A,98.83,4.2,"Glycerin,Salicylic Acid,Chamomile,Aloe Vera,Lactic Acid",1,1,1,0,0,1,0,0,0
528,38,6.6,0,0,71,58,Combination,None,Temperate,2,5,4,10,4,Serum 38,Serum,Brand B,129.79,3.9,"Retinol,Glycolic Acid,Vitamin C,Titanium Dioxide,Lactic Acid",1,1,1,1,1,0,1,0,0
1918,83,4.3,0,0,76,30,Combination,None,Dry,1,5,6,10,8,Mask 83,Mask,Brand A,24.79,5.0,"Glycolic Acid,Salicylic Acid,Glycerin,Vitamin E,Vitamin E",1,0,0,0,0,1,0,1,0
583,255,6.5,0,1,55,53,Sensitive,Aging,Cold,10,8,1,1,2,Mask 255,Mask,Brand A,24.7,5.0,"Aloe Vera,Squalane,Salicylic Acid,Zinc Oxide",1,1,1,0,1,0,0,0,0
533,392,3.6,0,0,26,46,Oily,Aging,Humid,6,8,6,2,7,Sunscreen 392,Sunscreen,Brand D,89.27,4.8,"Titanium Dioxide,Squalane,Zinc Oxide,Titanium Dioxide,Salicylic Acid,Vitamin E",0,0,0,1,0,0,0,1,0
754,16,6.9,0,0,51,38,Oily,Acne,Temperate,5,8,7,3,2,Serum 16,Serum,Brand B,49.94,4.0,"Squalane,Chamomile,Glycolic Acid",1,1,0,1,0,1,0,0,0
1673,179,7.3,1,0,73,60,Combination,None,Cold,2,8,8,7,1,Serum 179,Serum,Brand B,139.2,3.5,"Titanium Dioxide,Vitamin C,Ceramides,Titanium Dioxide,Glycerin,Vitamin E",1,1,1,1,0,1,1,1,0
1792,464,5.6,0,1,59,33,Normal,None,Humid,8,6,3,6,3,Serum 464,Serum,Brand A,84.96,4.4,"Retinol,Squalane,Glycerin,Vitamin E",0,0,0,1,1,1,0,0,0
132,151,4.4,0,0,35,64,Sensitive,Hyperpigmentation,Cold,1,10,3,10,2,Serum 151,Serum,Brand C,95.32,3.8,"Squalane,Titanium Dioxide,Squalane",1,0,0,1,0,1,0,1,0
766,157,4.1,0,0,57,45,Combination,Eczema,Humid,2,9,4,4,2,Toner 157,Toner,Brand E,67.63,3.2,"Vitamin C,Hyaluronic Acid,Ceramides,Hyaluronic Acid",1,1,0,0,1,0,1,0,0
1202,284,3.8,0,0,61,43,Sensitive,Eczema,Humid,5,7,8,7,6,Mask 284,Mask,Brand A,53.67,3.1,"Vitamin E,Glycolic Acid,Ceramides",0,1,0,1,0,0,0,0,0
1782,137,6.1,0,0,74,55,Oily,None,Humid,2,8,10,6,1,Mask 137,Mask,Brand D,95.28,4.8,"Glycolic Acid,Retinol,Retinol,Salicylic Acid",1,1,0,1,0,0,1,0,0
201,366,3.7,0,0,79,56,Dry,Aging,Temperate,5,3,3,2,10,Mask 366,Mask,Brand E,26.01,4.2,"Glycolic Acid,Glycerin,Vitamin C",1,0,1,1,1,0,0,1,0
959,119,3.8,0,0,74,45,Combination,None,Temperate,6,6,1,5,2,Toner 119,Toner,Brand D,14.36,4.0,"Vitamin E,Niacinamide,Squalane,Squalane,Glycerin,Salicylic Acid",1,0,0,0,0,1,1,0,0
842,355,4.2,0,0,60,35,Oily,Acne,Dry,2,10,9,10,10,Cleanser 355,Cleanser,Brand D,30.51,4.7,"Ceramides,Aloe Vera,Chamomile,Lactic Acid",0,0,0,0,0,1,1,0,0
1103,271,7.5,1,0,53,32,Normal,Eczema,Humid,5,4,7,6,8,Cleanser 271,Cleanser,Brand D,103.53,4.9,"Salicylic Acid,Titanium Dioxide,Squalane",1,1,1,1,1,1,1,1,0
630,382,4.4,0,0,89,48,Normal,None,Temperate,9,9,1,1,4,Cleanser 382,Cleanser,Brand D,88.62,3.1,"Vitamin C,Lactic Acid,Chamomile,Niacinamide,Vitamin C,Aloe Vera",0,1,0,1,0,0,0,0,0
1098,277,6.2,0,0,61,48,Combination,None,Dry,6,10,4,5,8,Mask 277,Mask,Brand B,16.82,4.6,"Chamomile,Zinc Oxide,Chamomile,Hyaluronic Acid,Vitamin C",0,1,0,1,1,0,0,1,0
536,23,6.6,0,0,17,38,Sensitive,Rosacea,Temperate,1,3,8,7,6,Cleanser 23,Cleanser,Brand C,56.82,3.7,"Chamomile,Squalane,Niacinamide,Aloe Vera",0,0,1,1,0,0,1,1,0
271,201,5.1,0,0,42,26,Oily,Eczema,Dry,3,10,10,10,2,Mask 201,Mask,Brand E,70.5,4.4,"Lactic Acid,Vitamin E,Titanium Dioxide,Glycerin,Ceramides",0,0,1,0,1,1,1,0,0
1628,23,3.3,0,0,27,35,Oily,Aging,Temperate,4,9,10,2,8,Cleanser 23,Cleanser,Brand C,56.82,3.7,"Chamomile,Squalane,Niacinamide,Aloe Vera",0,0,1,1,0,0,1,1,0
561,190,4.7,0,0,50,42,Combination,None,Humid,6,4,2,4,3,Toner 190,Toner,Brand D,132.68,3.5,"Zinc Oxide,Vitamin C,Zinc Oxide,Hyaluronic Acid",0,0,1,0,1,0,1,1,0
1004,300,6.8,0,0,79,37,Oily,None,Cold,9,10,6,10,4,Cleanser 300,Cleanser,Brand E,66.75,3.2,"Hyaluronic Acid,Ceramides,Glycerin",1,0,0,1,1,0,0,0,0
1409,125,3.3,0,0,22,19,Combination,Aging,Dry,7,8,8,10,5,Mask 125,Mask,Brand A,51.02,3.1,"Vitamin C,Chamomile,Glycerin",1,0,1,0,1,1,1,1,0
857,274,4.1,0,0,23,62,Normal,None,Cold,3,1,4,5,7,Mask 274,Mask,Brand D,52.7,4.2,"Chamomile,Vitamin C,Centella Asiatica,Vitamin C",0,0,1,1,0,0,1,1,0
718,30,8.0,1,0,54,47,Dry,None,Humid,8,3,3,5,9,Toner 30,Toner,Brand C,126.24,3.6,"Vitamin E,Glycolic Acid,Centella Asiatica,Retinol",1,1,1,1,1,0,0,0,0
555,93,6.0,0,1,40,42,Combination,Hyperpigmentation,Temperate,9,8,1,9,10,Mask 93,Mask,Brand C,20.68,4.8,"Zinc Oxide,Vitamin C,Hyaluronic Acid",1,1,1,1,1,1,0,0,0
1997,330,7.5,1,0,19,37,Normal,None,Dry,6,6,2,2,7,Cleanser 330,Cleanser,Brand E,59.79,3.9,"Ceramides,Chamomile,Vitamin E",0,0,1,1,1,1,0,1,0
730,254,7.4,1,0,60,39,Combination,Acne,Cold,1,2,4,1,4,Sunscreen 254,Sunscreen,Brand B,30.95,4.5,"Niacinamide,Titanium Dioxide,Glycerin,Titanium Dioxide",1,1,0,1,1,0,0,1,30
514,118,6.5,0,1,39,29,Dry,Eczema,Cold,2,3,1,3,9,Sunscreen 118,Sunscreen,Brand B,86.01,4.4,"Zinc Oxide,Niacinamide,Glycerin",0,1,0,1,0,0,1,0,30
257,128,7.2,1,0,50,40,Normal,None,Cold,3,8,5,4,6,Cleanser 128,Cleanser,Brand E,123.33,4.3,"Centella Asiatica,Centella Asiatica,Niacinamide",0,1,0,1,1,1,0,1,0
724,175,6.7,0,0,36,49,Combination,Hyperpigmentation,Humid,1,5,4,9,2,Mask 175,Mask,Brand B,146.01,4.9,"Titanium Dioxide,Salicylic Acid,Vitamin C,Lactic Acid,Centella Asiatica,Ceramides,Chamomile",1,0,1,1,1,0,1,1,0
85,322,6.5,0,0,12,64,Combination,Rosacea,Temperate,7,3,1,2,3,Toner 322,Toner,Brand B,116.67,3.7,"Glycerin,Centella Asiatica,Aloe Vera",1,0,1,1,0,1,0,0,0
614,137,6.6,0,1,44,22,Dry,None,Cold,7,2,4,7,9,Mask 137,Mask,Brand D,95.28,4.8,"Glycolic Acid,Retinol,Retinol,Salicylic Acid",1,1,0,1,0,0,1,0,0
1476,486,1.0,0,0,48,35,Sensitive,Aging,Cold,10,9,3,10,5,Sunscreen 486,Sunscreen,Brand C,95.36,4.8,"Retinol,Retinol,Vitamin C,Hyaluronic Acid",1,1,0,1,1,1,1,1,50
324,409,5.8,0,0,18,47,Normal,Aging,Humid,10,8,5,10,7,Moisturizer 409,Moisturizer,Brand D,134.25,3.8,"Retinol,Centella Asiatica,Titanium Dioxide,Salicylic Acid,Squalane,Lactic Acid,Zinc Oxide",0,1,1,1,1,1,0,0,0
320,335,4.4,0,0,16,44,Sensitive,Aging,Temperate,4,3,4,4,6,Cleanser 335,Cleanser,Brand B,90.17,3.6,"Glycolic Acid,Salicylic Acid,Centella Asiatica,Vitamin E,Glycolic Acid",1,0,0,1,1,0,1,1,0
652,406,6.7,0,0,27,42,Dry,None,Dry,3,1,3,2,8,Sunscreen 406,Sunscreen,Brand A,133.5,3.1,"Vitamin E,Zinc Oxide,Glycolic Acid",0,1,0,1,0,0,1,1,50
1699,71,7.5,1,0,21,36,Combination,Hyperpigmentation,Humid,5,3,10,6,3,Moisturizer 71,Moisturizer,Brand A,44.5,3.1,"Glycerin,Zinc Oxide,Retinol",0,0,0,1,0,0,0,0,0
1773,280,1.1,0,0,30,64,Sensitive,Aging,Dry,9,6,7,4,4,Cleanser 280,Cleanser,Brand C,143.45,5.0,"Centella Asiatica,Aloe Vera,Vitamin E,Aloe Vera,Squalane,Vitamin E",0,1,0,0,1,1,1,1,0
1880,104,3.9,0,0,46,32,Combination,None,Cold,5,2,6,7,9,Mask 104,Mask,Brand A,126.47,3.8,"Vitamin C,Lactic Acid,Vitamin C,Vitamin C,Glycolic Acid,Squalane,Retinol",0,0,0,0,0,0,0,1,0
1547,218,7.5,1,0,49,18,Dry,Rosacea,Cold,8,1,1,2,6,Toner 218,Toner,Brand D,76.31,3.6,"Lactic Acid,Chamomile,Hyaluronic Acid,Chamomile,Glycolic Acid,Glycolic Acid,Ceramides",1,1,0,1,0,0,0,0,0
850,282,4.4,0,0,7,58,Sensitive,Aging,Dry,8,10,9,1,2,Toner 282,Toner,Brand B,109.93,4.7,"Centella Asiatica,Squalane,Zinc Oxide,Titanium Dioxide",1,1,0,1,0,0,0,0,0
711,256,2.9,0,0,62,23,Dry,None,Cold,1,1,1,1,6,Mask 256,Mask,Brand B,18.98,4.7,"Salicylic Acid,Centella Asiatica,Glycolic Acid,Vitamin C,Vitamin E,Glycolic Acid,Glycolic Acid",1,0,0,0,1,1,0,1,0
106,435,6.9,0,0,89,52,Combination,Acne,Dry,7,10,4,2,6,Toner 435,Toner,Brand C,22.3,4.4,"Vitamin C,Glycolic Acid,Zinc Oxide,Hyaluronic Acid,Niacinamide,Lactic Acid",0,1,1,1,0,1,1,1,0
722,495,6.9,0,0,86,18,Combination,Aging,Temperate,5,5,3,6,3,Toner 495,Toner,Brand E,21.27,4.3,"Glycerin,Centella Asiatica,Aloe Vera,Vitamin C,Zinc Oxide,Ceramides",0,0,1,1,1,0,1,0,0
1704,264,6.7,0,0,63,49,Combination,Acne,Temperate,2,7,3,9,10,Cleanser 264,Cleanser,Brand A,38.65,3.1,"Lactic Acid,Titanium Dioxide,Hyaluronic Acid,Squalane,Chamomile,Lactic Acid,Glycerin",0,0,0,1,1,1,1,1,0
76,369,7.3,1,0,69,32,Sensitive,Aging,Cold,5,3,6,7,3,Serum 369,Serum,Brand D,117.68,4.0,"Titanium Dioxide,Retinol,Titanium Dioxide,Zinc Oxide,Retinol,Titanium Dioxide",0,1,1,0,0,1,1,1,0
1404,134,6.6,0,0,80,62,Combination,Rosacea,Cold,1,1,4,5,7,Cleanser 134,Cleanser,Brand C,115.16,4.5,"Vitamin C,Chamomile,Glycerin,Chamomile",1,1,1,1,0,1,0,0,0
879,456,1.7,0,1,10,31,Normal,None,Humid,10,8,10,6,10,Sunscreen 456,Sunscreen,Brand B,145.97,5.0,"Hyaluronic Acid,Aloe Vera,Vitamin C,Salicylic Acid,Titanium Dioxide,Retinol,Niacinamide",1,1,0,0,0,0,1,0,0
442,37,6.5,0,0,56,49,Dry,Acne,Cold,6,2,3,9,2,Mask 37,Mask,Brand B,90.34,3.5,"Vitamin C,Glycolic Acid,Vitamin C,Zinc Oxide",0,1,0,1,0,0,1,1,0
608,398,6.9,0,0,16,30,Normal,Acne,Temperate,3,4,4,5,9,Serum 398,Serum,Brand E,92.21,3.6,"Vitamin C,Retinol,Salicylic Acid,Vitamin C,Titanium Dioxide,Lactic Acid,Zinc Oxide",1,0,0,1,1,1,0,0,0
1213,209,3.9,0,0,11,24,Combination,Eczema,Temperate,8,8,10,6,2,Moisturizer 209,Moisturizer,Brand D,70.18,4.4,"Zinc Oxide,Aloe Vera,Glycerin,Centella Asiatica,Niacinamide,Glycolic Acid",1,0,0,0,1,0,0,0,0
202,416,7.1,1,0,19,19,Combination,Aging,Temperate,7,6,8,6,8,Toner 416,Toner,Brand E,105.92,3.2,"Vitamin E,Chamomile,Salicylic Acid,Titanium Dioxide,Glycerin,Lactic Acid,Vitamin C",0,0,1,1,1,1,0,0,0
1365,240,7.1,1,0,54,57,Sensitive,Rosacea,Dry,2,6,2,7,6,Serum 240,Serum,Brand C,105.72,4.6,"Hyaluronic Acid,Lactic Acid,Vitamin E,Zinc Oxide,Niacinamide,Aloe Vera,Glycolic Acid",0,0,1,0,0,0,0,1,0
1331,431,4.1,0,0,82,56,Sensitive,Acne,Humid,6,8,8,1,5,Cleanser 431,Cleanser,Brand E,123.39,4.2,"Hyaluronic Acid,Chamomile,Ceramides,Chamomile,Chamomile,Ceramides,Centella Asiatica",1,0,0,0,0,1,0,1,0
1070,227,3.8,0,0,28,23,Combination,Rosacea,Temperate,7,9,6,1,6,Mask 227,Mask,Brand C,124.43,4.5,"Centella Asiatica,Squalane,Glycolic Acid,Titanium Dioxide",1,0,0,0,0,0,1,1,0
1004,130,4.1,0,1,19,37,Oily,None,Cold,9,10,6,10,4,Toner 130,Toner,Brand B,68.59,3.8,"Vitamin E,Glycolic Acid,Hyaluronic Acid,Chamomile",0,1,0,0,1,0,0,0,0
313,418,7.2,1,0,51,39,Sensitive,Rosacea,Dry,10,7,6,5,2,Toner 418,Toner,Brand A,146.64,3.7,"Niacinamide,Vitamin E,Zinc Oxide",1,1,1,0,1,0,0,0,0
1154,79,3.1,0,0,63,46,Oily,Hyperpigmentation,Humid,1,7,10,3,1,Mask 79,Mask,Brand C,48.44,3.8,"Retinol,Hyaluronic Acid,Niacinamide",0,0,1,1,1,1,1,0,0
1424,363,7.6,1,0,43,61,Dry,Acne,Humid,3,1,3,6,6,Moisturizer 363,Moisturizer,Brand A,107.9,3.3,"Titanium Dioxide,Retinol,Lactic Acid,Ceramides,Aloe Vera,Chamomile",0,1,0,0,1,1,1,1,0
127,491,4.4,0,0,15,44,Oily,Aging,Temperate,8,9,8,5,1,Sunscreen 491,Sunscreen,Brand B,78.94,4.0,"Chamomile,Titanium Dioxide,Aloe Vera,Niacinamide,Hyaluronic Acid,Centella Asiatica,Glycerin",1,0,0,0,0,1,1,0,30
745,369,3.8,0,0,65,55,Oily,Eczema,Humid,6,10,6,1,8,Serum 369,Serum,Brand D,117.68,4.0,"Titanium Dioxide,Retinol,Titanium Dioxide,Zinc Oxide,Retinol,Titanium Dioxide",0,1,1,0,0,1,1,1,0
99,182,3.7,0,0,66,18,Dry,None,Temperate,1,3,4,3,3,Moisturizer 182,Moisturizer,Brand E,132.1,4.0,"Vitamin E,Niacinamide,Zinc Oxide,Vitamin E,Aloe Vera,Centella Asiatica",1,0,1,1,1,0,1,1,0
1117,117,1.2,0,0,29,43,Sensitive,Hyperpigmentation,Cold,9,9,1,4,7,Serum 117,Serum,Brand A,54.39,4.7,"Squalane,Glycolic Acid,Vitamin E",1,0,0,0,1,1,1,0,0
